시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,생장길이,화방높이,줄기직경,엽장,엽폭,엽수,개화군,착과군,열매수,최종화방차수
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 08:00:00,4,,61,,0,,0,12,95,663,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 09:00:00,6,,171,,0,,0,13,96,652,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 10:00:00,9,,388,,0,,0,17,88,542,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,8,,,,,10,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 11:00:00,11,,341,,0,,0,18,74,450,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,22,,,,,20,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 12:00:00,13,,303,,0,,0,18,78,413,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,13,,,,,13,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 13:00:00,13,,172,,0,,1,18,81,405,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,4,,,,,4,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 14:00:00,13,,239,,0,,0,19,91,341,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,1,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 15:00:00,13,,154,,0,,0,19,85,353,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,6,,,,,6,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 16:00:00,13,,70,,0,,0,18,96,352,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 17:00:00,12,,41,,0,,0,16,98,345,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 18:00:00,12,,2,,0,,0,15,100,377,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 19:00:00,9,,0,,0,,0,14,99,409,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 20:00:00,7,,0,,0,,0,14,98,434,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 21:00:00,6,,0,,0,,0,13,98,457,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 22:00:00,6,,0,,0,,0,12,97,477,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-14 23:00:00,6,,0,,0,,0,12,97,497,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 00:00:00,6,,0,,0,,0,12,97,515,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 01:00:00,6,,0,,0,,1,12,97,533,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 02:00:00,5,,0,,1,,0,11,97,548,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 03:00:00,5,,0,,0,,0,11,97,562,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 04:00:00,5,,0,,1,,1,11,97,577,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 05:00:00,5,,0,,1,,1,10,97,588,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 06:00:00,5,,0,,0,,0,10,97,600,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 07:00:00,5,,0,,1,,1,11,96,610,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 08:00:00,4,,12,,4,,1,11,97,615,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 09:00:00,3,,33,,4,,0,11,96,617,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 10:00:00,1,,58,,5,,0,11,97,604,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 11:00:00,2,,440,,6,,0,15,86,487,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 12:00:00,2,,701,,7,,0,17,69,382,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 13:00:00,2,,722,,6,,0,18,69,358,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,9,,,,,2,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 14:00:00,1,,576,,7,,0,20,72,338,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,3,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 15:00:00,1,,553,,6,,0,19,73,308,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,8,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 16:00:00,0,,362,,6,,0,19,81,258,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 17:00:00,0,,114,,5,,0,13,90,237,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 18:00:00,-1,,3,,4,,0,11,96,291,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 19:00:00,-1,,0,,4,,0,10,94,337,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 20:00:00,-1,,0,,4,,0,10,91,372,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 21:00:00,-2,,0,,4,,0,11,90,399,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 22:00:00,-2,,0,,3,,0,10,91,423,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-15 23:00:00,-2,,0,,3,,0,11,89,443,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 00:00:00,-2,,0,,3,,0,11,88,455,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 01:00:00,-3,,0,,2,,0,11,88,470,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 02:00:00,-3,,0,,1,,0,11,87,481,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 03:00:00,-4,,0,,1,,0,11,87,494,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 04:00:00,-4,,0,,0,,0,10,87,503,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 05:00:00,-4,,0,,0,,0,10,86,513,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 06:00:00,-5,,0,,0,,0,10,87,525,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 07:00:00,-5,,8,,0,,0,11,87,537,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 08:00:00,-4,,101,,0,,0,11,87,547,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 09:00:00,-2,,263,,1,,0,12,87,492,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 10:00:00,-1,,344,,1,,0,16,85,334,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 11:00:00,-2,,387,,1,,0,17,81,297,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,5,,,,,9,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 12:00:00,-2,,444,,2,,0,18,85,244,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,3,,,,,8,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 13:00:00,-3,,257,,2,,0,17,87,238,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 14:00:00,-3,,127,,1,,1,12,93,187,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 15:00:00,-4,,195,,1,,1,11,88,171,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 16:00:00,-3,,356,,2,,0,15,84,128,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 17:00:00,-3,,125,,2,,0,14,91,110,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 18:00:00,-4,,3,,1,,1,11,97,155,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 19:00:00,-4,,0,,1,,0,11,93,197,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 20:00:00,-4,,0,,2,,0,10,90,233,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 21:00:00,-4,,0,,2,,0,11,89,265,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 22:00:00,-4,,0,,3,,0,11,88,294,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-16 23:00:00,-4,,0,,4,,0,10,88,325,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 00:00:00,-5,,0,,3,,0,11,88,355,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 01:00:00,-6,,0,,4,,0,10,87,378,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 02:00:00,-6,,0,,3,,0,11,87,398,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 03:00:00,-6,,0,,3,,0,11,86,417,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 04:00:00,-7,,0,,3,,0,11,86,434,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 05:00:00,-8,,0,,2,,0,11,85,449,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 06:00:00,-8,,0,,2,,0,11,85,463,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 07:00:00,-8,,10,,2,,0,11,85,477,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 08:00:00,-8,,97,,3,,0,11,87,486,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 09:00:00,-7,,272,,3,,0,11,89,443,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 10:00:00,-7,,411,,3,,0,14,83,324,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 11:00:00,-7,,555,,4,,0,17,77,272,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,7,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 12:00:00,-6,,659,,4,,0,17,72,317,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,12,,,,,2,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 13:00:00,-5,,683,,4,,0,19,70,318,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,11,,,,,1,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 14:00:00,-5,,703,,5,,0,21,72,296,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 15:00:00,-5,,507,,5,,0,18,81,246,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 16:00:00,-5,,360,,5,,0,16,83,175,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 17:00:00,-5,,119,,5,,0,11,90,173,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 18:00:00,-6,,4,,5,,0,11,91,235,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 19:00:00,-6,,0,,4,,0,12,91,295,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 20:00:00,-7,,0,,4,,0,11,90,335,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 21:00:00,-7,,0,,4,,0,11,87,368,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 22:00:00,-7,,0,,2,,0,11,86,391,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-17 23:00:00,-7,,0,,2,,0,11,87,412,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-17,21주차,1,18,10,40,35,14,4,9,110,9
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 00:00:00,-7,,0,,1,,0,11,84,429,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 01:00:00,-8,,0,,2,,0,10,87,446,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 02:00:00,-8,,0,,2,,0,10,86,461,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-18 03:00:00,-8,,0,,1,,0,10,86,474,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
